Record ID (System);Nav Customer No;Company name;Legal Name 1;Customer Status;Priority Customer;Solution hosted Air Support;Country;Country.Region;Country.Sub Region;VAT-Free;Invoice Type;Operator;Region + Tier;Invoicing every;Tails – PPS;Tails – OC-FW, Terr;Tails – OC-FW, SAT;Tails - OC-NOTAM;Tails - Last changed;Tails - Last changed by;OC Only;Blocked;Termination received;Termination as per;Churn Reported Date;Churn SaaS-method;Churn value;Avoidable/Un-avoidable;Churn reason;Closed, last invoice date;Value DKK last Invoice;Customer Since;Integrator;Current FPL System;FPL Binding date;NDA;NDA changed;NDA Responsible;Rolling Contract;Cancel Terms;Price Group;Price escalation %;Created (System);Supplier;Sales Responsible;EU Air Safety List;Binding Date FW;Blocked Date;Blocked by;Blocked Reason;Blocker
11063;COM14594;Chingis Airlines Unity;Chingis Airlines Unity LLC;Customer;1;●;Mongolia - MN - Asia;Asia;Asia Eastern;;Standard;AIRL;APAC1;1 month;1,00;1,00;1,00;1;2026-05-29;Lene Villumsen;;;;;;;0,00;;;;  ;2026-01-05;;PPS;2028-12-18;;;;Continues untill notice;12M;TR 2025;8,00;2025-07-31 02:29;;John Tan;;2028-12-18;;;;
11064;;NEXUS JET (SOUTH KOREA);NEXUS JET Inc;PotCust;1;;Korea, Republic of - KR - Asia;Asia;Asia Eastern;;;FSP;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-08-01 10:48;;John Tan;;;;;;
11066;;Ronnie Ochama Uganda (temporary name);Ronnie Ochama Uganda (tempoprary name);PotCust;;;Uganda - UG - Africa;Africa;Africa Sub-Saharan;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-08-04 14:20;;;;;;;;
11067;COM14585;ZAV Aviation;ZAV Aviation;PotCust;1;;Australia - AU - Oceania;Oceania;Australia and New Zealand;;;FSP;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-08-06 10:16;;John Tan;;;;;;
11068;;Skyhop Aviation;Skyhop Aviation Pvt Ltd;PotCust;;;India - IN - Asia;Asia;Asia Southern;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Startup;;;;;;;;0,00;2025-08-07 09:52;;John Tan;;;;;;
11070;COM14586;Atlanta Aviation;Atlanta Aviation;PotCust;;;Uganda - UG - Africa;Africa;Africa Sub-Saharan;;;FSP;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-08-07 10:17;;Lasse Nilsson;;;;;;
11071;;Air Bonanza Express;Air Bonanza Express;PotCust;;;Kenya - KE - Africa;Africa;Africa Sub-Saharan;;;AIRL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-08-08 11:11;;Lasse Nilsson;;;;;;
11072;COM14587;JETBASE;JetBase;PotCust;;;Saudi Arabia - SA - Asia;Asia;Middle East;;;;APAC5;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-08-08 14:39;;Oliver Williams;;;;;;
11073;;Asante Avation;Asante Avation Ltd,;PotCust;;;Uganda - UG - Africa;Africa;Africa Sub-Saharan;;;AIRL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-08-11 09:18;;Lasse Nilsson;;;;;;
11074;;TCS Air;TCS Private Limited;PotCust;1;;Pakistan - PK - Asia;Asia;Asia Southern;;;AIRL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Startup;;;;;;;;0,00;2025-08-11 10:16;;John Tan;;;;;;
11075;COM14589;OpsPoint Aviation;OpsPoint Aviation Services GmbH;PotCust;;;Germany - DE - Europe;Europe;Europe Western;;New FSP;FSP;EUR5;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Startup;;;;;;;;0,00;2025-08-12 13:00;;Matias Magnasco;;;;;;
11076;;Meandair;Meandair B.V.;PotCust;;;Netherlands - NL - Europe;Europe;Europe Western;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-08-12 13:01;;;;;;;;
11077;;JETSON AVIATION;Aeroelite Aviation Services Pvt Ltd;PotCust;;;India - IN - Asia;Asia;Asia Southern;;;FSP;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Startup;;;;;;;;0,00;2025-08-14 03:12;;John Tan;;;;;;
11078;;Aero Nusantara Cargo;Aero Nusantara Cargo;PotCust;;;Indonesia - ID - Asia;Asia;Asia South-eastern;;;AIRL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Startup;;;;;;;;0,00;2025-08-15 08:09;;John Tan;;;;;;
11079;;MedAire, an Internaltional SOS company;MedAire Ltd;NonCust;;;United States of America - US - Americas;Americas;America, Northern;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;●;;;●;2026-03-23 13:03;Anette Asklev;;;;0,00;2025-08-15 12:58;;;;;;;;
11080;;Infinity Flight Service;Infinity Flight Service E.A.S. Unipersonal;PotCust;;;Paraguay - PY - Americas;Americas;America, Latin and the Caribbean;;;FSP;AME5;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;ForeFlight;;;;;;;;0,00;2025-08-15 19:33;;Kevin Horne;;;;;;
11083;;Avionord;Avionord Srl;PotCust;;;Italy - IT - Europe;Europe;Europe Southern;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Arinc Direct;;;;;;;;0,00;2025-08-19 15:19;;Lasse Nilsson;;;;;;
11085;;Hyundai Motor Company (Aviation Operation Team);Hyundai Motor Company;Customer via;1;;Korea, Republic of - KR - Asia;Asia;Asia Eastern;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;2025-08-28;;FSP with PPS;;;;;;;;0,00;2025-08-25 04:58;;John Tan;;;;;;
11086;COM14652;IBS Software Europe Limited;IBS Software Europe Limited;NonCust;;;United Kingdom of Great Britain and Northern Ireland - GB - Europe;Europe;Europe Northern;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;●;;;●;2026-05-06 10:53;Peter Gravesen;;;;0,00;2025-08-27 08:27;;Peter Gravesen;;;;;;
11087;;TeamViewer;;NonCust;;;;;;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-08-31 05:53;;;;;;;;
11088;;AeroTech Advisory LLC;;NonCust;;;;;;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-09-01 09:11;;;;;;;;
11089;;AVIOSKY Academy;;Quarantine;;;Iran (Islamic Republic of) - IR - Asia;Asia;Middle East;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-09-01 09:16;;Oliver Williams;;;;;;
11090;;Polskie Porty Lotnicze S.A.;;PotCust;;;Poland - PL - Europe;Europe;Europe Eastern;;;AIRL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-09-01 10:00;;;;;;;;
11091;;Romanian Air Traffic Services Administration ROMATSA RA;;PotCust;;;;;;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-09-01 10:08;;Oliver Williams;;;;;;
11092;COM14590;EGYPT AIR TAXI;EGYPT AIR TAXI;PotCust;;;Egypt - EG - Africa;Africa;Africa Northern;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-09-01 14:46;;Kristian Bøtkjær;;;;;;
11093;;AIR ONE AVIATION LIMITED;AIR ONE AVIATION LIMITED;PotCust;;;United Kingdom of Great Britain and Northern Ireland - GB - Europe;Europe;Europe Northern;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-09-03 09:34;;;;;;;;
11094;;(Duplicate) KLM Cityhopper;KLM Cityhopper;NonCust;;;Netherlands - NL - Europe;Europe;Europe Western;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-09-04 11:03;;Lasse Nilsson;;;;;;
11095;;AIR AMB CO., LTD.;;PotCust;;;;;;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-09-05 11:03;;John Tan;;;;;;
11097;COM14595;TUCANO AVIATION;TUCANO AVIATION CONSUL TANCY L.L.C;PotCust;;;United Arab Emirates - AE - Asia;Asia;Middle East;;;;APAC5;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-09-08 09:21;;Oliver Williams;;;;;;
11098;COM14596;Jet Care;Jet Care;PotCust;;;Switzerland - CH - Europe;Europe;Europe Western;;New FSP;FSP;EUR5;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Startup;;;;;;;;0,00;2025-09-08 09:33;;Matias Magnasco;;;;;;
11101;COM14602;Skyline Flight Academy;Skysafe snc di Leonardo Ricci e Lorenzo Torresi;Customer;3;;Italy - IT - Europe;Europe;Europe Southern;;Old FSP;FSP;EUR5;12 months;0,00;0,00;0,00;0;2026-03-17;Lene Villumsen;;;;;;;0,00;;;;  ;2026-01-13;;PPS;2029-02-28;;;;Continues untill notice;12M;TR 2025;8,00;2025-09-08 09:40;;Matias Magnasco;;;;;;
11102;;Procrastinar AIR;Procrastinar AIR;PotCust;;;Spain - ES - Europe;Europe;Europe Southern;;Standard;GA-BA;EUR5;1 month;1,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Startup;;;;;;;;0,00;2025-09-09 11:13;;Matias Magnasco;;;;;;
11103;COM14597;Aviation & Marine Alliance;P.A. Marine and Aviation Services OÜ;PotCust;3;;Latvia - LV - Europe;Europe;Europe Northern;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;FSP with PPS;;;;;;;;0,00;2025-09-11 14:59;;Lasse Nilsson;;;;;;
11104;;Access Oslo;Access Oslo;PotCust;;;Norway - NO - Europe;Europe;Europe Northern;;;FSP;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Startup;;;;;;;;0,00;2025-09-12 13:26;;Lasse Nilsson;;;;;;
11105;;Swiss Private Jet;Swiss Private Jet;PotCust;;;Switzerland - CH - Europe;Europe;Europe Western;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Jepp Jetplanner;;;;;;;;0,00;2025-09-12 13:36;;Lasse Nilsson;;;;;;
11106;;PNR GO;PNR GO sp. z.o.o.;PotCust;;;Poland - PL - Europe;Europe;Europe Eastern;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-09-12 15:32;;;;;;;;
11108;;Canadian Aviator;;NonCust;;;Canada - CA - Americas;Americas;America, Northern;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-09-15 10:02;;;;;;;;
11109;COM14605;SG Ferry Services Ltd.;SG Ferry Services Ltd.;Pending Closure;;●;Ireland - IE - Europe;Europe;Europe Northern;;New FSP;FSP;EUR5;1 month;0,00;0,00;0,00;0;2025-10-23;Lene Villumsen;;All;2026-03-09;2028-01-31;2026-03-31;2028-02-29;50.430,00;Avoidable;CEO very disstaisfied with functionality;;  ;2024-11-13;;PPS;2028-01-31;;;;Continues untill notice;12M;TR 2024;8,00;2025-09-15 10:08;;Matias Magnasco;;;2026-06-24;Air Support;Lack of payment;TBM
11110;;Setair;Setair Hava Taşımacılığı ve Hizmetleri A.Ş.;PotCust;;;Turkey - TR - Asia;Asia;Middle East;;;GA-BA;APAC5;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-09-15 13:06;;;;;;;;
11111;;Diamond Jet;Diamond Jet Limited;PotCust;;;Malta - MT - Europe;Europe;Europe Southern;;Standard;GA-BA;EUR5;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-09-15 14:44;;;;;;;;
11112;;Corporate Aviation;Corporate Aviation Limited;PotCust;;;Kenya - KE - Africa;Africa;Africa Sub-Saharan;;New FSP;FSP;AFR5;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;None;;;;;;;;0,00;2025-09-15 14:50;;Matias Magnasco;;;;;;
11113;;ASESA;Aeroservicios Especializados, S.A. de C.V.;PotCust;;;Mexico - MX - Americas;Americas;America, Latin and the Caribbean;;;GA-BA;AME3;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-09-16 02:58;;;;;;;;
11114;;Brook Aero;Brook Aero;PotCust;2;;Maldives - MV - Asia;Asia;Asia Southern;;;FSP;APAC5;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Startup;;;;;;;;0,00;2025-09-16 09:46;;John Tan;;;;;;
11116;COM14598;Eclipse Air;Eclipse Air;PotCust;;;United States of America - US - Americas;Americas;America, Northern;;;GA-BA;AME5;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-09-19 14:06;;Kevin Horne;;;;;;
11117;COM14604;Skyplus Aviation Services;Skyplus Aviation Services;PotCust;3;;Uganda - UG - Africa;Africa;Africa Sub-Saharan;;;FSP;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Startup;;;;;;;;0,00;2025-09-22 12:38;;Lasse Nilsson;;;;;;
11118;COM14599;Sky Alps Europe;Sky Alps Europe s. r. o.;Pending Delivery;;●;Slovakia - SK - Europe;Europe;Europe Eastern;;Standard;AIRL;EUR5;1 month;2,00;2,00;0,00;0;2026-01-30;Henrik Holm;;;;;;;0,00;;;;  ;2026-01-29;;PPS;2029-03-31;;;;Continues untill notice;12M;TR 2025;8,00;2025-09-23 10:14;;Matias Magnasco;;2029-03-31;;;;
11119;;Brommaflyg;Brommaflyg;Customer via;3;;Sweden - SE - Europe;Europe;Europe Northern;;Standard;AIRL;EUR5;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;2026-08-26;;;;;;;;;;0,00;2025-09-26 08:47;;Matias Magnasco;;;;;;
11120;;JetCortex;Pawel Maria Michalski;NonCust;;;Italy - IT - Europe;Europe;Europe Southern;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;●;;;●;2025-10-07 08:51;Z LIME Martin Bergman;;;;0,00;2025-09-26 12:57;;;;;;;;
11122;;Aer Arann Islands;Aer Arann Islands;PotCust;;;Ireland - IE - Europe;Europe;Europe Northern;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-10-01 12:40;;;;;;;;
11123;;DSV x Schenker;DSV x Schenker;PotCust;;;Denmark - DK - Europe;Europe;Europe Northern;;;AIRL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Startup;;;;;;;;0,00;2025-10-01 14:10;;Lasse Nilsson;;;;;;
11124;;BearingPoint;;NonCust;;;Germany - DE - Europe;Europe;Europe Western;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-10-03 12:18;;;;;;;;
11126;COM14607;Samana Special Mission;Samana Special Mission;PotCust;;;Saudi Arabia - SA - Asia;Asia;Middle East;;;GA-BA;APAC5;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-10-12 06:43;;Oliver Williams;;;;;;
11127;COM14608;CNA Aviation;CNA Aviation;PotCust;;;United Kingdom of Great Britain and Northern Ireland - GB - Europe;Europe;Europe Northern;;Standard;AIRL;EUR5;1 month;0,00;0,00;0,00;3;2025-10-16;Matias Magnasco;;;;;;;0,00;;;;  ;;;Startup;;;;;;;;0,00;2025-10-16 09:24;;Matias Magnasco;;;;;;
11128;;Aboitiz Aviation;Aboitiz Aviation;PotCust;1;;Philippines - PH - Asia;Asia;Asia South-eastern;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-10-19 03:37;;John Tan;;;;;;
11130;;Cathay Technologies;;NonCust;;;;;;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;●;;;;;;;;;0,00;2025-10-20 12:34;;;;;;;;
11133;;Panorama Jets;Panorama Jets S.A.;PotCust;;;Dominican Republic - DO - Americas;Americas;America, Latin and the Caribbean;;;;AME4;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-10-22 17:14;;;;;;;;
11134;;FlightPath;FlightPath Charter Airways;PotCust;;;Canada - CA - Americas;Americas;America, Northern;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-10-22 17:23;;;;;;;;
11136;;SINAR;SINAR;PotCust;;;Andorra - AD - Europe;Europe;Europe Southern;;Standard;GA-BA;EUR5;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-10-27 13:44;;Matias Magnasco;;;;;;
11137;;TomTom;TomTom International B.V.;NonCust;;;Netherlands - NL - Europe;Europe;Europe Western;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-10-27 14:31;;;;;;;;
11138;;Dreamix;Dreamix Limited;NonCust;;;Bulgaria - BG - Europe;Europe;Europe Eastern;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-10-27 14:58;;;;;;;;
11139;;Kremenchuk Flight College KhNUIA;Kharkiv National University of Internal Affairs;NonCust;;;Ukraine - UA - Europe;Europe;Europe Eastern;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-10-28 10:29;;;;;;;;
11140;;Amazon Air Cargo;;PotCust;;;;;;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-10-28 13:07;;;;;;;;
11141;;Air bp;Air bp;PotCust;;;United Kingdom of Great Britain and Northern Ireland - GB - Europe;Europe;Europe Northern;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-10-28 13:39;;;;;;;;
11142;COM14616;NG Eagle Limited;NG Eagle Limited;Customer;;;Nigeria - NG - Africa;Africa;Africa Sub-Saharan;;Standard;AIRL;APAC5;1 month;2,00;0,00;0,00;0;2026-02-27;Morten Paaske Fröhlich;;;;;;;0,00;;;;  ;2026-01-06;;PPS;2029-02-28;;;;Continues untill notice;12M;TR 2025;8,00;2025-10-28 13:46;;Matias Magnasco;;;;;;
11143;;POLITI PADBORG;Politi Padborg;PotCust;;;Denmark - DK - Europe;Europe;Europe Northern;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-10-28 13:55;;Per Jensen;;;;;;
11144;;Wilken Aviation;Wilken Group Limited;PotCust;;;Kenya - KE - Africa;Africa;Africa Sub-Saharan;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-10-29 15:26;;;;;;;;
11145;;RayMach Technologies;RayMach Technologies PVT LTD;NonCust;;;India - IN - Asia;Asia;Asia Southern;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-10-30 10:03;;;;;;;;
11146;;RIVC-Pulkovo;;NonCust;;;Russian Federation - RU - Europe;Europe;Europe Eastern;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-10-30 10:17;;;;;;;;
11147;;Elaralabs;;NonCust;;;United States of America - US - Americas;Americas;America, Northern;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-10-30 10:39;;;;;;;;
11148;;Bombardier;;NonCust;;;Canada - CA - Americas;Americas;America, Northern;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-10-31 08:51;;;;;;;;
11149;COM14615;The Network Plan;The Network Plan LLC;Pending Delivery;3;;United Arab Emirates - AE - Asia;Asia;Middle East;;New FSP;FSP;APAC5;1 month;0,00;0,00;0,00;0;2026-05-19;Lene Villumsen;;;;;;;0,00;;;;  ;2026-04-30;;PPS;;;;;;;;0,00;2025-11-04 08:23;;Oliver Williams;;;;;;
11150;;JAVIER TRUJILLO ARDILA;TRUJILLO COMPANY S.A.S;NonCust;;;Colombia - CO - Americas;Americas;America, Latin and the Caribbean;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-11-04 12:42;;;;;;;;
11152;;Aileen Group;Aileen Group;PotCust;;;India - IN - Asia;Asia;Asia Southern;;;AIRL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Startup;;;;;;;;0,00;2025-11-05 02:41;;John Tan;;;;;;
11153;;Columbia Helicopters;Columbia Helicopters;PotCust;;;United States of America - US - Americas;Americas;America, Northern;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-11-05 08:12;;;;;;;;
11155;;Fuel Matrix;;NonCust;;;;;;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;●;;;;;;;;;0,00;2025-11-10 13:54;;Peter Gravesen;;;;;;
11157;COM14628;AeroVista Aviation Services;AeroVista Aviation Services;Customer;3;;India - IN - Asia;Asia;Asia Southern;;New FSP;FSP;APAC5;1 month;0,00;0,00;0,00;0;2026-04-08;Lene Villumsen;;;;;;;0,00;;;;  ;2026-01-15;;PPS;2029-01-14;;;;;;;8,00;2025-11-14 07:18;;John Tan;;;;;;
11158;COM14619;AMAZONE AIRLINES;AMAZONE AIRLINES S.A.;Customer;3;;Benin - BJ - Africa;Africa;Africa Sub-Saharan;;Standard;AIRL;AFR5;1 month;2,00;0,00;0,00;0;2025-11-14;Matias Magnasco;;;;;;;0,00;;;;  ;2025-08-13;;PPS;2028-01-23;;;;Continues untill notice;12M;TR 2025;8,00;2025-11-14 11:19;;Matias Magnasco;;;;;Reopened due to partial payment;
11159;;BDB.ai;BDB.ai;NonCust;;;India - IN - Asia;Asia;Asia Southern;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-11-17 11:19;;;;;;;;
11160;;Air Navigation Services of the Chech Republic;;PotCust;;;Czechia - CZ - Europe;Europe;Europe Eastern;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-11-24 08:41;;;;;;;;
11161;;Irish Aviation Authority;;PotCust;;;Ireland - IE - Europe;Europe;Europe Northern;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-11-24 08:54;;;;;;;;
11162;;Canon Air;Canon Air;PotCust;;;Mexico - MX - Americas;Americas;America, Latin and the Caribbean;;;FSP;AME2;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-11-25 02:52;;Kevin Horne;;;;;;
11164;COM14620;IATA;International Air Transport Association (IATA);PotCust;;;Canada - CA - Americas;Americas;America, Northern;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-11-27 15:47;;Kevin Horne;;;;;;
11166;;Jetxbit;Jetxbit Yazilim Ve Bilisim Teknoloji Hizmetleri;NonCust;;;Turkey - TR - Asia;Asia;Middle East;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;●;;;●;2026-05-29 10:14;Frantz Andersen;;;;0,00;2025-11-28 08:29;;Peter Gravesen;;;;;;
11167;COM14665;Jayam Aviation;Jayam Aviation Pvt Ltd;PotCust;3;;India - IN - Asia;Asia;Asia Southern;;;FSP;APAC5;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-12-01 07:03;;John Tan;;;;;;
11168;;EVAS;Egypt Valley Aviation Services, LLC.;PotCust;;;Egypt - EG - Africa;Africa;Africa Northern;;New FSP;FSP;AFR5;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-12-01 10:18;;;;;;;;
11169;;Fireside Partners;Fireside Partners, Inc;PotCust;;;United States of America - US - Americas;Americas;America, Northern;;;FSP;AME4;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-12-04 16:50;;Kevin Horne;;;;;;
11170;;Airways Flight Support;Airways Flight Support;PotCust;3;;Pakistan - PK - Asia;Asia;Asia Southern;;;FSP;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-12-05 03:21;;John Tan;;;;;;
11171;COM14623;AERCOMMERCE;AerCommerce Sp. z o.o. (LLC);PotCust;;;Poland - PL - Europe;Europe;Europe Eastern;;Standard;AIRL;EUR5;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;ForeFlight;;;;;;;;0,00;2025-12-05 11:10;;Matias Magnasco;;;;;;
11173;COM14624;PARAGON AVIATION SERVICES FZE;PARAGON AVIATION SERVICES FZE;Quarantine;;;United Arab Emirates - AE - Asia;Asia;Middle East;;Standard;AIRL;APAC5;1 month;3,00;0,00;0,00;0;2026-05-11;Lene Villumsen;;All;2026-06-09;2026-06-09;2026-06-30;2026-06-30;0,00;Unavoidable;"BU Shames and Paragon aviation service merged with Klyova, and all flight are dispatched via Klyova per June 2026. BU Shames and Paragon Aviation services are subsequently closed and churned.
ARR awill remain with AIR SUPPORT and therefore are the churn value set to 0.";;  ;2025-12-23;;PPS;2028-12-11;;;;Continues untill notice;12M;TR 2025;8,00;2025-12-05 14:00;;Oliver Williams;;;2026-06-09;Air Support;Lack of payment;TBM
11174;;Elangeni GmbH;Elangeni GmbH;PotCust;2;;Austria - AT - Europe;Europe;Europe Western;;Standard;GA-BA;EUR4;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2025-12-08 10:29;;Sean McLean;;;;;;
11175;COM14625;FLY CHAM;Fly Cham Airlines;Customer;;;Syrian Arab Republic - SY - Asia;Asia;Middle East;;Standard;AIRL;APAC5;1 month;5,00;0,00;0,00;0;2026-04-08;Lene Villumsen;;;;;;;0,00;;;;  ;2026-01-02;;;2028-12-18;;;;Continues untill notice;12M;TR 2025;8,00;2025-12-08 17:00;;Oliver Williams;;;;;;
11176;;Web Manuals;Web Manuals International AB;NonCust;;;Sweden - SE - Europe;Europe;Europe Northern;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;●;;;●;2026-02-19 15:09;Lonnie Dahl;;;;0,00;2025-12-09 07:11;;Peter Gravesen;;;;;;
